smiles,LogS
O=C1N(C)c2ncncc2N=C1,-0.90899998
O=C(O)C(CCCCCCCC(=O)O)(c1ccccc1)c1ccccc1,-3.9389999
O=C(O)C(CCCCCC(=O)O)(c1ccccc1)c1ccccc1,-3.497
O=C(NC(=O)/C(=C\C)/CCCC)N,-2.7880001
ClC(C(OC)C)C,-1.999
O=C1NC=Nc2nc(CC)c(CC)nc12,-1.886
Clc1c(OC(F)(F)C(F)C(F)(F)F)cc(Cl)c(NC(=O)NC(=O)c2c(F)cccc2F)c1,-6.929999799999999
ClC(Cl)(Cl)c1n(-c2c(Cl)cc(Cl)cc2)nc(C(=O)OCC)n1,-5.652
Fc1c(N2C(=O)C3=C(C2=O)CCCC3)cc2N(CC#C)C(=O)COc2c1,-5.2969999
O=C(OCOc1c(C(=O)N)cccc1)C(C)(C)C,-2.615
O=C(O)C1N=C(N)SCC1,-0.72799999
S(=O)(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)c1c(C(F)(F)F)cccn1,-2.2880001
O=C(O)C(O)C(O)CCCCCCC,-2.3559999
O=C(O)c1c(OC)c2c(o1)cccc2,-2.8859999
S(=O)(=O)(N)c1sc(SCCCO)cc1,-1.426
Clc1c(Oc2cc(/C(=N\OCC(=O)OC)/COC)c([N+](=O)[O-])cc2)ccc(C(F)(F)F)c1,-5.678
Brc1ccc(-c2ccc(C3CC(C=4C(=O)Sc5c(C=4O)cccc5)c4c(cccc4)C3)cc2)cc1,-6.1409998
Clc1cc(F)c(Oc2ccc(O[C@@H](C(=O)OCC#C)C)cc2)nc1,-4.941999900000001
Clc1c(NCCOc2c(C)c(C)c(CCOCC)cc2)ncnc1CC,-5.2410002
O=C(O)C(O)C(O)CCCCCCCCC,-3.5209999
S(=O)(=O)(N)c1sc2SCCC(=O)c2c1,-3.552
S(=O)(=O)(N)c1sc2C(O)CC[SH0](=O)c2c1,-1.5700001
S(=O)(=O)(N)c1sc2C(=O)CCS(=O)(=O)c2c1,-3.671
S(=O)(=O)(N)c1sc2S(=O)(=O)CCCc2c1,-2.6789999
Brc1[nH]c([N+](=O)[O-])c(C)n1,-1.791
O=C(N(CC)CC)Cn1c2C(=O)N(C)C(=O)N(C)c2nc1,-0.92299998
S(=O)(=O)(O)c1c(N)cc(C(=O)O)cc1,-2.434
O=C(NC)COC(=O)c1ccccc1,-1.7180001
O=C(NCCC)COC(=O)c1ccccc1,-2.539
O=C(NCC(=O)N)COC(=O)c1ccccc1,-1.4980000000000002
O=C(N(C)C)COC(=O)c1ccccc1,-1.372
O=C(N(CCC)CCC)COC(=O)c1ccccc1,-2.3789999
O=C(N(C(C)C)C(C)C)COC(=O)c1ccccc1,-3.3410001000000005
O=C(N(CC=C)CC=C)COC(=O)c1ccccc1,-2.563
O=C(N(CCO)C)COC(=O)c1ccccc1,-1.09
O=C(N(CCO)CC)COC(=O)c1ccccc1,-1.367
O=C(N(CC(=O)N)C)COC(=O)c1ccccc1,-0.91799998
O=C(COC(=O)c1ccccc1)N1[C@H](C(=O)N)CCC1,-2.2650001
S(=O)(=O)(N)c1sc2SCCC(O)c2c1,-2.5940001
S(=O)(=O)(N)c1sc2S(=O)(=O)CC(O)Cc2c1,-1.539
S(=O)(=O)(N)c1sc2C(O)CCSc2c1,-2.2539999
S(=O)(=O)(N)c1sc2c(S(=O)(=O)CC(O)C2)c1,-1.589
Clc1c(C2C(Cn3ncnc3)(c3ccc(F)cc3)O2)cccc1,-4.697
S(=O)(=O)(N)c1sc2[SH0](=O)CCC(O)c2c1,-1.348
O=C(O)C(NC=O)CC,-0.59100002
Clc1ccc(CCC(O)(C(C)(C)C)Cn2ncnc2)cc1,-3.9319999
O=[N+](OCC1C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(OCCC)O1)[O-],-5.0009999
S(=O)(=O)(N)c1ccc(SCCO)cc1,-1.824
S(=O)(=O)(N)c1ccc(SCCCO)cc1,-2.247
S(=O)(=O)(N)c1ccc(SCCCCCO)cc1,-2.6619999
S(=O)(=O)(N)c1cc([N+](=O)[O-])c(SCCO)cc1,-2.7460001
S(=O)(=O)(N)c1cc([N+](=O)[O-])c(SCCCO)cc1,-3.4660001000000005
S(=O)(=O)(N)c1cc(C(=O)OC)c(SCCCO)cc1,-2.3710001
S(=O)(=O)(N)c1cc(F)c(SCCO)cc1,-1.622
S(=O)(=O)(N)c1cc(F)c(SCCCO)cc1,-2.47
S(=O)(=O)(N)c1cc(F)c(SCCCCO)cc1,-2.4460001
S(=O)(=O)(N)c1cc(F)c(S(=O)(=O)CCO)cc1,-1.934
Nc1c(CC)c(CCC)nc(CCC)n1,-2.513
O=C(O)c1c(C2OC(=O)c3c2cccc3)cccc1,-3.1040001
O=C(NC1=Nc2n(COCCO)cnc2C(=O)N1)C,-1.919
P(=O)(O)(O)c1c(C)cc(C)cc1,-1.094
OCC(CCCCC)C,-2.257
OCCCC(CCC)C,-2.279
OCCC(CCCC)C,-2.2079999
OCCCCC(CC)C,-2.2620001
S(=O)(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)c1c(C(=O)N(C)C)cccn1,-1.534
S(CC(=O)OCC)c1n(C(=O)N(C)C)nc(C(C)(C)C)n1,-2.8610001
Clc1c(C(COC(F)(F)C(F)F)Cn2ncnc2)ccc(Cl)c1,-3.378
O=C(N(NC(=O)c1ccc(CC)cc1)C(C)(C)C)c1cc(C)cc(C)c1,-5.6279998
Clc1cc2oc(Oc3ccc(OC(C(=O)O)C)cc3)nc2cc1,-3.092
O=C1NC(=O)c2nc(CC)c(CC)nc2N1,-2.3599999
Clc1ccc(CCC(C#N)(Cn2ncnc2)c2ccccc2)cc1,-6.2259998
O=C(N(C)C)COC(=O)c1c(O)cccc1,-1.705
O=C(N(CC(O)C)CC(O)C)COC(=O)c1ccccc1,-1.178
O=C(N(CCOC)CCOC)COC(=O)c1ccccc1,-0.57300001
O=C(COC(=O)c1ccccc1)N1CCC1,-1.609
O=C(COC(=O)c1ccccc1)N1CCCCCC1,-2.5420001
O=C(COC(=O)c1ccccc1)N1C(C(=O)O)CC1,-2.142
O=C(COC(=O)c1ccccc1)N1[C@H](C(=O)O)CCC1,-1.592
O=C(COC(=O)c1ccccc1)N1[C@H](C(=O)OC)CCC1,-2.0840001
O=C(N(C)C)CCOC(=O)c1ccccc1,-1.099
O=C(N(CC)CC)C(OC(=O)c1ccccc1)C,-2.283
O=C(N(C(=O)C)C)COC(=O)c1ccccc1,-2.8659999
O=C(NC(C)C)COC(=O)c1ccccc1,-2.7320001
O=C(NCCCCCC)COC(=O)c1ccccc1,-3.902
O=C(N(CC(C)C)CC(C)C)COC(=O)c1ccccc1,-3.5610001
O=C(O)C1CN(CCCCCC)C(=O)C1,-1.456
BrC1CC(Cn2ncnc2)(c2c(Cl)cc(Cl)cc2)OC1,-3.877000100000001
O=C(N(CCC)CCC)COC(=O)c1c(OC(=O)C)cccc1,-2.6500001
O=C(OCC)CN(C(=O)COC(=O)c1c(OC(=O)C)cccc1)C,-2.546
O=C(Oc1c(C(=O)OCC(=O)N2CCOCC2)cccc1)C,-1.804
Oc1c2nc(C)c(C)cc2ccc1,-1.319
S=C(SCC)OC(C(=O)O)CC(=O)O,-1.6
O=[N+](OCC1C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(OCC)O1)[O-],-4.4510002
N(CCC)(CC)CC1OC2(OC1)CCC(C(C)(C)C)CC2,-2.8010001
O=[N+]([O-])c1c(O)ccc(CCO)c1,-1.156
O=C(NCC)COC(=O)c1c(OC(=O)C)cccc1,-1.682
O=C(OCC)CNC(=O)COC(=O)c1c(OC(=O)C)cccc1,-1.874
O=C(N(C)C)COC(=O)c1c(OC(=O)C)cccc1,-1.5490000000000002
O=C(OCOC(=O)c1c(OC(=O)C)cccc1)CCC,-2.904
O=C1OC(C)c2c1cc(N)cc2,-1.789
O=C(/N=C/C(O)C(O)C(O)C(O)CO)N,0.197
S(=O)(=O)(N)c1scc(C(=O)c2ccc(OC)cc2)c1,-4.473
S(=O)(=O)(N)c1scc(C(=O)c2ccc(O)cc2)c1,-2.8610001
S(=O)(=O)(N)c1occ(C(=O)c2ccc(OC)cc2)c1,-4.1479998
Clc1c(COCC(F)(F)C(F)(F)F)cc(-n2c(-c3ccccc3)nc(C(=O)N)n2)cc1,-5.6630001
Clc1c(C(=O)NCc2ccc(C(C)(C)C)cc2)n(C)nc1CC,-5.1090002
S(=O)(=O)(N)c1scc(S(=O)(=O)c2ccc(OC)cc2)c1,-4.2220001
Clc1c(-n2c(N)c([SH0](=O)C(F)(F)F)c(C#N)n2)c(Cl)cc(C(F)(F)F)c1,-5.362
Clc1ncc(CN(/C(/NC)=C\[N+](=O)[O-])CC)cc1,0.49200001
O(CCc1ccc(C(C)(C)C)cc1)c1ncnc2c1cccc2,-6.1440001
N(N)C(=N)c1ncnc2[nH]cnc12,-2.753
O=C1N(CO)C=2C(=O)NC(=O)NC=2N1,-1.899
ClC(Cl)C(=O)N1C(C)(C)OC(c2occc2)C1,-3.1500001
Fc1c(Oc2ccc(OC(C(=O)OCCCC)C)cc2)ccc(C#N)c1,-5.7080002
Clc1c(S(=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2)n2c(n1)C=CC=C2,-4.7859998
Clc1c(NS(=O)(=O)C)cc(N2C(=O)N(C(F)F)C(C)=N2)c(Cl)c1,-2.6960001
O=C1N(/N=C/c2cnccc2)CC(C)=NN1,-2.875
ClC(Cl)(Cl)C1OC2C(O)C(C=O)OC2O1,-2.0450001
Clc1ccc(CC2C(O)(Cn3ncnc3)C(C)(C)CC2)cc1,-4.329
Clc1ccc(CC2C(O)(Cn3ncnc3)C(C(C)C)CC2)cc1,-4.683000099999999
O=C(Nc1ccc(O)cc1)/C=C/C,-2.6459999
O=C(NC(=O)C(C#N)(CC)CC)N,-1.564
Clc1ccc(C(NC(=O)C2(CC)C(Cl)(Cl)C2C)C)cc1,-5.2690001
S(=O)(=O)(N)c1scc(S(=O)(=O)c2ccc(C)cc2)c1,-4.0240002
S(=O)(=O)(N)c1occ(S(=O)(=O)c2ccc(OC)cc2)c1,-3.0239999
S(=O)(=O)(N)c1scc(S(=O)(=O)c2ccc(O)cc2)c1,-2.8050001
S(=O)(=O)(N)c1scc(S(=O)(=O)c2cc(O)ccc2)c1,-2.7190001
S(=O)(=O)(N)c1occ(S(=O)(=O)c2ccc(O)cc2)c1,-2.4030001
ClCCN(N=O)C(=O)NCC(OC)N1C(=O)C(F)=CNC1=O,-1.926
ClCCN(N=O)C(=O)NCCC(SCC(=O)O)N1C(=O)NC(=O)C(F)=C1,-1.5190001
Clc1ccc(C2(O)C(n3ncnc3)CCCCC2)cc1,-3.3680000000000003
Clc1c(OC(F)F)n(C)nc1-c1c(F)cc(Cl)c(OCC(=O)O)c1,-5.586
FC1(F)Oc2c(-c3c(C#N)c[nH]c3)cccc2O1,-5.1399999
O(c1ccc(C2(C)C(=O)N(Nc3ccccc3)C(=O)O2)cc1)c1ccccc1,-6.856999900000001
O=C(OC)/C(=C/OC)/c1c(Oc2ncnc(Oc3c(C#N)cccc3)c2)cccc1,-4.8280001
Clc1cc(C2(CC3(CC)C(=O)c4c(C3=O)cccc4)OC2)ccc1,-4.3860002
O=C(NC)/C(=N/OC)/c1c(Oc2ccccc2)cccc1,-3.3469999
O=C(NCCCCCCCCCCCCCCCCCC)c1cnccc1,-3.1930001
S(C(=O)c1c2snnc2ccc1)C,-4.4359999000000006
Clc1ncc(CN(/C(=N/C#N)/C)C)cc1,-1.724
S(=O)(=O)(N)c1sc(SCCCCO)cc1,-1.459
S(=O)(=O)(N)c1sc(S(=O)(=O)CCCCO)cc1,-1.4809999
S(=O)(=O)(N)c1ccc(SCCCCO)cc1,-2.5139999
S(=O)(=O)(N)c1ccc(S(=O)(=O)CCCCO)cc1,-2.145
S(=O)(=O)(N)c1ccc(CCCO)cc1,-1.0319999
S(=O)(=O)(N)c1ccc(CCCOC(=O)C)cc1,-2.2060001
S(=O)(=O)(N)c1ccc(CCCCO)cc1,-1.193
S(=O)(=O)(N)c1ccc(CCCCCO)cc1,-1.971
S(=O)(=O)(NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1)c1c(C(=O)O)cccc1C,-5.6799998
Clc1c(N2C(n3ncnc3)=Nc3c(C2=O)cc(F)cc3)ccc(Cl)c1,-5.5749998
S(=O)(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)Nc1c(C(=O)C2CC2)cccc1,-6.3940001
O=C(OCC)/C(/NC=O)=C/c1cc2OCOc2cc1,-2.1389999
O=C(OCC)/C(/NC=O)=C/c1ccc(OC)cc1,-2.74
O=[N+]([O-])c1cc(/C=C(\NC=O)/C(=O)OCC)ccc1,-2.47
Clc1ccc(S(=O)(=O)CC(=O)OC(C)C)cc1,-2.4089999
Clc1cc(/C=C(\NC=O)/C(=O)OCC)ccc1,-3.1099999
Clc1ncc(CN2/C(=N/[N+](=O)[O-])/NCC2)cc1,-2.622
S(=O)(=O)(C)c1c(C(=O)c2c(C3CC3)onc2)ccc(C(F)(F)F)c1,-4.763
S(=O)(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)c1c(S(=O)(=O)CC)nc2n1C=CC=C2,-4.4169998
FC(F)(F)c1sc(OCC(=O)N(C(C)C)c2ccc(F)cc2)nn1,-3.812
S(=O)(=O)(c1ccc(C)cc1)C1(C(=O)OC)CC1,-2.8800001
S(=O)(=O)(c1ccc(C)cc1)C1(C(=O)OC(C)C)CC1,-3.2309999
Clc1ccc(S(=O)(=O)C2(C(=O)OC)CC2)cc1,-3.309
Clc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CC2)cc1,-3.54
Brc1ccc(S(=O)(=O)C2(C(=O)OC)CC2)cc1,-3.6700001
S(=O)(=O)(c1ccc([N+](=O)[O-])cc1)C1(C(=O)OC)CC1,-3.3800001
S(=O)(=O)(c1ccc([N+](=O)[O-])cc1)C1(C(=O)OC(C)C)CC1,-4.2600002
Fc1c(N2c3nc(N4CC5C(N)C5C4)c(F)cc3C(=O)C(C(=O)O)=C2)ccc(F)c1,-4.5300002
O=C(OC(C)C)NNc1c(OC)ccc(-c2ccccc2)c1,-4.902
Clc1cc(Cl)cc(C(C)(C)N2C(=O)C(c3ccccc3)=C(C)OC2)c1,-6.3200002
Fc1c(c(F)ccc1)C=1OCC(c2c(OCC)cc(C(C)(C)C)cc2)N=1,-6.678
Clc1c(N)c(Cl)c(OCC(=O)OC(COCCCC)C)nc1F,-4.467
Clc1c(Cl)cccc1Oc1ccc(Cl)cc1,-5.3099999
Clc1c(Oc2ccc(Cl)cc2)c(Cl)ccc1,-5.9089999
Clc1c(N2C(=O)N(C(=O)N(CC)C3CCCCC3)N=N2)cccc1,-5.1820002
S(=O)(=O)(c1ccc([N+](=O)[O-])cc1)C1(C(=O)OC(C)C)CCCCC1,-4.880000099999998
Brc1ccc(S(=O)(=O)C2(C(=O)OC)CCC2)cc1,-3.55
Brc1ccc(S(=O)(=O)C2(C(=O)OC)CCCC2)cc1,-4.0100002
Brc1ccc(S(=O)(=O)C2(C(=O)OC)CCCCC2)cc1,-4.4790001
Clc1ccc(S(=O)(=O)C2(C(=O)OC)CCC2)cc1,-3.0
S(=O)(=O)(c1ccc(C)cc1)C1(C(=O)OC(C)C)CCC1,-3.342
S(=O)(=O)(c1ccc(C)cc1)C1(C(=O)OCC)CCC1,-2.9590001
S(=O)(=O)(c1ccccc1)C1(C(=O)OC)CCCC1,-2.55
S(=O)(=O)(c1ccccc1)C1(C(=O)OC)CCCCC1,-2.8499999
Clc1c(Oc2ccccc2)c(Cl)ccc1Cl,-5.9499998
O(N=C(c1ccccc1)c1ccccc1)C(=O)c1c(Oc2nc(OC)cc(OC)n2)cccc1Oc1nc(OC)cc(OC)n1,-5.2410002
Clc1c(/C=C(\NC=O)/C(=O)OCC)cccc1,-2.9990001
O=C(OCC)/C(/NC=O)=C/c1cocc1,-2.7479999
O=C1C(N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1,-2.6760001
Clc1c(NC(=O)c2c(O)ccc(Cl)c2)ccc([N+](=O)[O-])c1,-5.3109999000000006
S(C)c1[nH]cnc-2ncnc1-2,-2.335
Oc1cc2c(CCN)c[nH]c2cc1,-0.94499999
O=C(Nc1ccc(OC)cc1)C,-1.039
ClCCN(CCCl)C,-1.114
O=C(OCC)N,0.73100001
O=C(O[C@]1(C#C)[C@]2(C)C(C3C(C4C(=CC(=O)CC4)CC3)CC2)CC1)C,-4.8039999
Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,-4.4289999
SC[C@H](N)C(=O)O,0.359
O=C1[C@]2(C)C(C3C([C@]4(C)C(C[C@H](O)CC4)CC3)CC2)CC1,-4.3839998
c12c3c(ccc1cc1c4c(ccc1c2)cccc4)cccc3,-8.0480003
IC=1C(=O)NC(=O)N(C2OC(CO)C(O)C2)C=1,-2.2479999
S=P(OC)(OC)Oc1cc(C)c(SC)cc1,-4.5689998
N(=Nc1ccc(N(C)C)cc1)c1cc(C)ccc1,-5.777
S=C1NC(=O)C=C(C)N1,-2.4260001
c12c3c(ccc1cc1c(c2)cccc1)cccc3,-7.3850002
ClC=1C(=O)Oc2c(C=1C)ccc(OP(=S)(OCC)OCC)c2,-5.3839998
O=C(O)[C@@H](N)CCC(=O)N,-0.54900002
O=C(O)[C@@H](N)CCC(=O)O,-1.235
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,-3.0460000000000003
O=C(N(CC)CC)c1cnccc1,0.74900001
Clc1c(C)cc(O)cc1,-1.571
O=C(O)c1cnccc1,-0.83499998
O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,-2.4660001
N(=Nc1ccccc1)c1ccc(N(C)C)cc1,-5.9910002
O=C1N=C(N)N(C)C1,-0.15000001
O(CC)CC,-0.089000002
O=C1N(N(C)C(C)=C1)c1ccccc1,-0.56
P(=O)(OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)(O)O,-1.541
Nc1ccccc1,-0.41299999
OCC,1.337
O=CN(C)C,1.136
O=C1NC=Nc2nc[nH]c12,-2.289
O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](N)c1ccccc1,-1.539
Fc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,-2.668
Clc1c(S(=O)(=O)N)cc2C(=O)NC(CC)Nc2c1,-3.286
O=C(O)[C@@H](N)CCCNC(=N)N,0.018999999
BrC,-0.7959999999999999
C=C,-2.3310001
O1CC1,1.3559999
C(C)(C)C,-3.076
FC(F)C,-1.3150001
N(C)(C)C,1.178
NC(C)(C)C,1.136
ClC(F)(F)C,-1.8559999
ClC(Cl)(Cl)F,-2.096
ClC(F)(F)F,-3.0650001
ClC(Cl)(Cl)C(=O)O,-0.47600001
O(CC)c1c2OC3C(O)C=CC4C53c2c(cc1)CC4N(C)CC5,-2.079
OC(c1cc(C)c(N)cc1)(c1ccc(N)cc1)c1ccc(N)cc1,-3.027
O=C1C(CC)(c2ccccc2)CCC(=O)N1,-2.3369999
O=[N+]([O-])C(CO)(CO)C,0.77200001
S(P(SCCCC)(SCCCC)=O)CCCC,-5.1360002
P(=O)(OCCOCCCC)(OCCOCCCC)OCCOCCCC,-2.559
ClC(CC)C,-1.966
O=C(O)C1C(C)(C)OC(=O)C1,-1.245
Clc1ccc(C2S(=O)(=O)CCC(=O)N2C)cc1,-2.039
S(=O)(=O)(O)c1c2c(cc(N)cc2)ccc1,-2.8299999
O=C(CC(c1ccccc1)C=1C(=O)Oc2c(C=1O)cccc2)C,-4.2589998
Clc1c(Cl)c(Cl)c([N+](=O)[O-])c(Cl)c1Cl,-5.827000099999999
O=C1N(N(C)C(C)=C1N)c1ccccc1,0.55400002
O(C)c1c(OC)cc2c(OCC3Oc4c(C(=O)C23)ccc2O[C@@H](C(=C)C)Cc42)c1,-6.295000099999998
P(=O)(OC1C(O)C(n2c3ncnc(N)c3nc2)OC1CO)(O)O,-2.842
O=C(Oc1ccccc1)c1c(C(=O)Oc2ccccc2)cccc1,-6.589000200000001
O=C(OCCCCCCCCCC)c1c(C(=O)OCCCCCCCCCC)cccc1,-9.3079996
O=[N+]([O-])c1c(O)c(C(=O)O)ccc1,-2.1489999
Clc1ccc(C(=O)c2c(C(=O)O)cccc2)cc1,-2.717
O=C(NCCN(CC)CC)c1c2c(nc(OCCCC)c1)cccc2,-3.913000100000001
O=[N+]([O-])c1c2c(ccc1)cccc2,-4.276
Ic1c(I)c(I)[nH]c1I,-3.4549999
Clc1c(O)c(C)ccc1,-0.77399999
Oc1c(O)cccc1O,0.60399997
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-4.9109998
O=C([C@@H](O)[C@H](O)[C@@H](O)CO)CO,0.301
Clc1c([N+](=O)[O-])cccc1,-2.553
Oc1c(CC)cccc1,-1.359
N12[C@@H]([C@@H]3CN4[C@H]([C@H](C1)C3)CCCC4)CCCC2,-1.887
n1c2nccnc2cnc1,0.034000002
Cc1cc2c(cc1)cccc2,-3.7620001
Nc1nc(N)nc(-c2ccccc2)n1,-2.494
c1(-c2ccccc2)ccccc1,-4.3470001
Nc1cc2nc3c(cc2cc1)ccc(N)c3,0.37799999
S1c2c(Nc3c1cccc3)cccc2,-5.098
O=C(CC)c1ccccc1,-1.827
ClCC(=O)N(CC=C)CC=C,-0.94499999
O=C(OCCC)c1ccc(O)cc1,-2.5569999
Oc1c(CCc2ccccc2)ccc(O)c1,-2.7179999
Clc1c(N)cccc1,-1.194
Oc1c(N)cccc1,-0.73699999
Oc1cc(C)c(C)cc1,-1.409
Oc1c(C)ccc(C)c1,-1.538
O=C(CC)CC,-0.273
ClCC(=O)OC,-0.373
S=C1NCCN1,-0.708
Clc1cc(Cc2c(O)ccc(Cl)c2)c(O)cc1,-3.953000100000001
O=C(O)C(CC(=O)O)=C,-0.229
FC(F)(F)c1ccccc1,-3.0190001
Oc1ccc(C(C)(C)C)cc1,-2.4130001
O=C(O)c1ccc(C(C)(C)C)cc1,-3.8039999
O=C(N)c1cnccc1,0.61199999
O=C(O)c1cc(C)ccc1,-2.1429999
O=C(O)c1cc(N)ccc1,-1.3660001
O=C(O)c1cc(O)ccc1,-1.28
O=[N+]([O-])c1cc(N)c(OC)cc1,-3.165
O=[N+]([O-])c1cc(C=O)ccc1,-1.967
O=C(O)c1ccc(C)cc1,-2.6029999
O=C(O)c1ccc(O)cc1,-1.4409999999999998
O=C(O)c1ncc(C(=O)O)cc1,-2.1440001
C(=C)c1ccncc1,-0.55800003
OCc1ccccc1,-0.40200001
C(=C)c1cc(C)ccc1,-3.1229999
Nc1ccc(Cc2ccc(N)cc2)cc1,-2.2969999
C(c1ccccc1)c1ccccc1,-4.0770001
C(C)c1cc(CC)cc(CC)c1,-7.064000099999999
N(CCC)(CCC)CCC,-2.2820001
O=C(OCC(CCCC)CC)C=C,-3.2650001
C(Cc1ccccc1)C,-3.362
Oc1ccc(CCCCCCCCC)cc1,-4.4980001
O(C)c1ccc(/C=C\C)cc1,-3.1259999
Oc1c(C)cc(C)cc1,-1.1909999999999998
O=C(OCC)CCCCCCC,-3.3900001000000004
O=C(OCCC)CC,-1.341
Brc1ccc(Cl)cc1,-3.6300001
Clc1ccc(Cl)cc1,-3.257
Clc1ccc(O)cc1,-0.72899997
O=C1C=CC(=O)C=C1,-0.98799998
ClCC1OC1,-0.147
C(#C)CC,-1.275
O=CC=C,0.57800001
ClCCCl,-1.061
NCCC,1.228
O=COC,0.583
O=C(O)CNC,0.52700001
O=C(OC(=O)C)C,0.07
Nc1cc(N)ccc1,0.34299999
O=C(OCC)CC(C)C,-1.814
Cc1cc(C)cc(C)c1,-3.3970001000000005
Oc1cc(C)cc(C)c1,-1.399
Cc1nc(C)cc(C)c1,-0.53899997
NC1CCCCC1,1.0039999
Sc1ccccc1,-2.1199999
CN1CCOCC1,0.995
N(CCCN)(C)C,0.991
N#CCCC,-0.32100001
OCCC#N,1.148
O(CCO)C,1.119
o1cccc1,-0.833
O=C(CCCCC)C,-1.4240000000000002
O=C(O)/C=C/C=C/C,-1.7690001
S(SCC)CC,-2.6099999
n1ccccc1,1.102
O=C(OCCOCC)C,0.27200001
O=C(O)CCCCCCCCC(=O)O,-2.306
ClCCOCCCl,-0.92000002
O(CCO)CCO,0.97399998
OCCCCCCCC,-2.382
O(CCOCC)CCO,0.87199998
O=C(OCCOCCCC)C,-1.25
O(CCO)CCCCCC,-1.169
O(CCOCCO)CCOCC,0.74900001
O(CCOCCO)CCOCCO,0.71200001
C(=C)(C)C,-2.329
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C1C2CO[SH0](=O)OC1,-6.098
P(=O)(OCCCCCCCC)(Oc1ccccc1)Oc1ccccc1,-6.4130001
P(=O)(OC)(Oc1ccccc1)Oc1ccccc1,-2.1210001
Clc1c(Cl)cc(S(=O)(=O)c2ccc(Cl)cc2)c(Cl)c1,-6.658999900000001
O=C(O)C(c1ccccc1)c1ccccc1,-3.2230000000000003
O=[N+]([O-])c1c(Nc2ccc(O)cc2)ccc([N+](=O)[O-])c1,-5.4439998
O=C(OC)c1c(O)cccc1,-2.3369999
O=C(O)c1c(NC)cccc1,-2.878
S(=O)(=O)(O)c1cc2c(c(N)ccc2)cc1,-2.349
Clc1c(OC(C(=O)O)C)ccc(Cl)c1,-2.8269999
Oc1c(O)cccc1,0.62199998
Clc1cc([N+](=O)[O-])ccc1,-2.7609999
S=P(SC(C(=O)OCC)CC(=O)OCC)(OC)OC,-3.3640001000000006
N(c1ccccc1)c1ccccc1,-3.5039999
O(CC1OC1)c1ccccc1,-1.796
OCCCc1ccccc1,-1.38
O=CC(CCCC)CC,-2.506
O=C1NNC(=O)C=C1,-1.395
OC(CNCCN)C,0.92699999
O=C(OCCCC)C,-1.141
O=C(OCCC(C)C)C,-1.814
O=C(OCCOCCOCCCC)C,-0.81900001
FC12[C@@H](O)CC3(C)C(O)(C(=O)CO)[C@H](O)CC3C1CCC=1C2(C)C=CC(=O)C=1,-3.6930001
BrC(CBr)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,-4.941
S(=O)(=O)(Nc1nc(C)ccn1)c1ccc(N)cc1,-3.1170001
O=C(O)CC[C@@H](C)C1[C@]2(C)C(C3[C@@H](O)CC4[C@@](C)(C3CC2)CC[C@@H](O)C4)CC1,-4.2930002
O(C)c1c(OC)ccc2[C@@H]([C@@H]3N(C)CCc4c3c(OC)c3OCOc3c4)OC(=O)c12,-3.1389999
O=C(OCCC)c1c(C(=O)OCCC)cccc1,-3.365
O=C(O)c1c2c(nc(-c3ccccc3)c1)cccc2,-3.1930001
O=C(O)CCCc1c2c([nH]c1)cccc2,-2.9100001
Clc1c(N)cc(Cl)cc1C(=O)O,-2.4690001
Ic1c(O)c(C(=O)O)cc(I)c1,-3.308000100000001
Oc1cc2c(cc1)cccc2,-2.2809999
O(c1c(CO)cccc1)C1C(O)C(O)C(O)C(CO)O1,-0.85500002
O=C(O)CN(CC(=O)O)CC(=O)O,-0.50999999
O=Cc1cc(O)c(O)cc1,-1.34
O=C(O)CCC1CCCC1,-1.7690001
O=C(OCCCC)C=C,-1.807
P(=O)(O/C(=C/C(=O)N(C)C)/C)(OC)OC,0.625
O=C(O)CC(=O)O,0.86500001
C(C)c1cc(CC)ccc1,-3.7479999
ClCCCCl,-1.614
S=C(NNC(=S)N)N,-1.7970001
O1CCCCC1,-0.030999999
C(CCC)CCC,-4.4689999
OCC1C(O)C(O)C(n2c3nc[n+]([O-])c(N)c3nc2)O1,-4.6110001
